   223 -0.098900 0.040300 0.041300 -0.159314 -0.987217 -0.004636 0.342922 -0.059755 0.937461 -0.925755 0.147760 0.348058 -0.000727
   231 -0.101100 0.004400 0.040800 -0.343253 0.009197 -0.939198 0.040240 -0.998890 -0.024480 -0.938381 -0.046196 0.342501 1.001863
   232 -0.101100 0.004400 0.040800 -0.343250 0.009125 -0.939200 0.040264 -0.998891 -0.024413 -0.938381 -0.046196 0.342501 -0.002177
   233 -0.101100 0.004400 0.040800 0.040264 -0.998891 -0.024413 0.343250 -0.009125 0.939200 -0.938381 -0.046196 0.342501 0.000390
   241 -0.108300 -0.001100 0.007100 -0.069076 -0.010425 -0.997557 0.087964 -0.996114 0.004357 -0.993726 -0.087447 0.069725 1.000593
   242 -0.108300 -0.001100 0.007100 0.087973 -0.996113 0.004494 0.069064 0.010561 0.997556 -0.993726 -0.087447 0.069725 -0.003220
   243 -0.108300 -0.001100 0.007100 -0.069064 -0.010561 -0.997556 0.087973 -0.996113 0.004494 -0.993726 -0.087447 0.069725 -0.002443
   311 -0.086100 0.098800 0.009000 -0.034450 0.117948 -0.992422 -0.485051 -0.870187 -0.086596 -0.873807 0.478392 0.087189 0.999493
   312 -0.086100 0.098800 0.009000 -0.485046 -0.870204 -0.086455 0.034519 -0.117825 0.992434 -0.873807 0.478392 0.087189 -0.004314
   313 -0.086100 0.098800 0.009000 -0.034519 0.117825 -0.992434 -0.485046 -0.870204 -0.086455 -0.873807 0.478392 0.087189 -0.001060
   321 -0.088700 0.075700 0.041200 -0.350344 0.118444 -0.929102 -0.370678 -0.928515 0.021407 -0.860150 0.351897 0.369204 1.001819
   322 -0.088700 0.075700 0.041200 -0.350363 0.118394 -0.929101 -0.370659 -0.928521 0.021456 -0.860150 0.351897 0.369204 -0.003329
   323 -0.088700 0.075700 0.041200 -0.370659 -0.928521 0.021456 0.350363 -0.118394 0.929101 -0.860150 0.351897 0.369204 -0.000913
   331 -0.070200 0.075800 0.070700 -0.588566 0.226288 -0.776134 -0.391999 -0.919505 0.029123 -0.707068 0.321385 0.629894 1.003116
   332 -0.070200 0.075800 0.070700 -0.391992 -0.919507 0.029132 0.588571 -0.226277 0.776133 -0.707068 0.321385 0.629894 -0.005811
   333 -0.070200 0.075800 0.070700 -0.588571 0.226277 -0.776133 -0.391992 -0.919507 0.029132 -0.707068 0.321385 0.629894 -0.001882
   341 -0.100300 0.065900 0.008100 -0.067141 0.025169 -0.997426 -0.287981 -0.957624 -0.004787 -0.955280 0.286919 0.071544 1.000454
   342 -0.100300 0.065900 0.008100 -0.287977 -0.957626 -0.004725 0.067159 -0.025109 0.997426 -0.955280 0.286919 0.071544 -0.006314
   343 -0.100300 0.065900 0.008100 -0.067159 0.025109 -0.997426 -0.287977 -0.957626 -0.004725 -0.955280 0.286919 0.071544 -0.004070
   411 -0.080800 0.041300 0.072000 -0.638860 0.048428 -0.767797 -0.136664 -0.989289 0.051296 -0.757089 0.137701 0.638635 1.003232
   412 -0.080800 0.041300 0.072000 -0.136652 -0.989289 0.051309 0.638862 -0.048410 0.767797 -0.757089 0.137701 0.638635 -0.005253
   413 -0.080800 0.041300 0.072000 -0.638862 0.048410 -0.767797 -0.136652 -0.989289 0.051309 -0.757089 0.137701 0.638635 -0.000181
   421 -0.052600 0.040600 0.095200 -0.876386 -0.019278 -0.481224 -0.056211 -0.988280 0.141928 -0.478320 0.151434 0.865030 1.001009
   422 -0.052600 0.040600 0.095200 -0.876385 -0.019255 -0.481227 -0.056231 -0.988280 0.141917 -0.478320 0.151434 0.865031 -0.005874
   423 -0.052600 0.040600 0.095200 -0.056231 -0.988280 0.141917 0.876385 0.019255 0.481227 -0.478320 0.151434 0.865031 -0.003603
   431 -0.053700 0.005900 0.096900 -0.867908 -0.017681 -0.496410 0.028910 -0.999468 -0.015110 -0.495879 -0.027465 0.867957 0.998624
   432 -0.053700 0.005900 0.096900 -0.867763 -0.017658 -0.496665 0.028614 -0.999484 -0.014622 -0.496151 -0.026900 0.867819 -0.002394
   433 -0.053700 0.005900 0.096900 0.028614 -0.999484 -0.014622 0.867763 0.017658 0.496665 -0.496151 -0.026900 0.867819 -0.002907
   441 -0.082900 0.006200 0.072800 -0.642412 0.002489 -0.766355 0.041906 -0.998386 -0.038334 -0.765214 -0.056742 0.641271 1.002913
   442 -0.082900 0.006200 0.072800 0.041919 -0.998386 -0.038319 0.642411 -0.002470 0.766356 -0.765214 -0.056742 0.641271 -0.002007
   443 -0.082900 0.006200 0.072800 -0.642411 0.002470 -0.766356 0.041919 -0.998386 -0.038319 -0.765214 -0.056742 0.641271 -0.000311
   511 -0.063700 0.125400 0.013600 0.017812 0.218953 -0.975573 -0.790059 -0.594907 -0.147962 -0.612771 0.773396 0.162389 0.999895
   512 -0.063700 0.125400 0.013600 -0.790060 -0.594916 -0.147920 -0.017777 -0.218927 0.975579 -0.612771 0.773396 0.162389 -0.004908
   513 -0.063700 0.125400 0.013600 0.017777 0.218927 -0.975579 -0.790060 -0.594916 -0.147920 -0.612771 0.773396 0.162389 0.001196
   521 -0.033200 0.139700 0.017400 0.009212 0.223071 -0.974759 -0.956665 -0.281762 -0.073506 -0.291048 0.933194 0.210809 1.000523
   522 -0.033200 0.139700 0.017400 -0.956664 -0.281756 -0.073535 -0.009240 -0.223080 0.974756 -0.291048 0.933194 0.210809 -0.006643
   523 -0.033200 0.139700 0.017400 0.009240 0.223080 -0.974756 -0.956664 -0.281756 -0.073535 -0.291048 0.933194 0.210809 0.000021
   531 -0.033700 0.127400 0.048500 -0.053127 0.472572 -0.879689 -0.961021 -0.263538 -0.083582 -0.271331 0.840959 0.468153 1.000288
   532 -0.033700 0.127400 0.048500 -0.053096 0.472581 -0.879686 -0.961023 -0.263523 -0.083611 -0.271331 0.840959 0.468153 -0.004177
   533 -0.033700 0.127400 0.048500 -0.961023 -0.263523 -0.083611 0.053096 -0.472581 0.879686 -0.271331 0.840959 0.468153 -0.000686
   541 -0.067200 0.108900 0.044300 -0.174001 0.380474 -0.908275 -0.707727 -0.689662 -0.153264 -0.684715 0.616142 0.389274 0.999357
   542 -0.067200 0.108900 0.044300 -0.174075 0.380403 -0.908291 -0.707709 -0.689701 -0.153169 -0.684715 0.616142 0.389274 0.000264
   543 -0.067200 0.108900 0.044300 -0.707709 -0.689701 -0.153169 0.174075 -0.380403 0.908291 -0.684715 0.616142 0.389274 -0.000003
   611 -0.035800 0.104800 0.075000 -0.008295 0.768292 -0.640046 -0.955228 -0.195377 -0.222186 -0.295754 0.609547 0.735514 1.002098
   612 -0.035800 0.104800 0.075000 -0.955334 -0.195144 -0.221935 0.008200 -0.768139 0.640231 -0.295414 0.609815 0.735429 -0.005361
   613 -0.035800 0.104800 0.075000 -0.008200 0.768139 -0.640231 -0.955334 -0.195144 -0.221935 -0.295414 0.609815 0.735429 -0.002782
   621 0.000100 0.077500 0.096700 0.000204 0.914887 -0.403709 -1.000000 -0.000110 -0.000972 -0.000934 0.403709 0.914887 1.000523
   622 0.000100 0.077500 0.096700 0.000202 0.914627 -0.404298 -1.000000 -0.000115 -0.000977 -0.000940 0.404298 0.914627 -0.003814
   623 0.000100 0.077500 0.096700 -1.000000 -0.000115 -0.000977 -0.000202 -0.914627 0.404298 -0.000940 0.404298 0.914627 0.000399
   631 -0.018400 0.044000 0.106300 0.007727 0.982160 -0.187885 -0.991016 -0.017474 -0.132599 -0.133516 0.187222 0.973201 0.998947
   632 -0.018400 0.044000 0.106300 -0.991015 -0.017380 -0.132617 -0.007822 -0.982162 0.187872 -0.133516 0.187222 0.973202 -0.005746
   633 -0.018400 0.044000 0.106300 0.007822 0.982162 -0.187872 -0.991015 -0.017380 -0.132617 -0.133516 0.187222 0.973202 -0.003222
   641 -0.036800 0.075300 0.092200 -0.024795 0.896058 -0.443245 -0.951340 -0.157346 -0.264944 -0.307148 0.415107 0.856356 1.000968
   642 -0.036800 0.075300 0.092200 -0.024791 0.896058 -0.443244 -0.951340 -0.157343 -0.264946 -0.307148 0.415107 0.856356 -0.005694
   643 -0.036800 0.075300 0.092200 -0.951340 -0.157343 -0.264946 0.024791 -0.896058 0.443244 -0.307148 0.415107 0.856356 0.000700
   711 -0.018500 0.010500 0.109600 -0.988276 -0.011849 -0.152221 0.012826 -0.999902 -0.005671 -0.152138 -0.007557 0.988330 0.995802
   712 -0.018500 0.010500 0.109600 0.012896 -0.999899 -0.005960 0.988287 0.011876 0.152144 -0.152058 -0.007852 0.988340 -0.006726
   713 -0.018500 0.010500 0.109600 -0.988287 -0.011876 -0.152144 0.012896 -0.999899 -0.005960 -0.152058 -0.007852 0.988340 -0.003886
   721 0.018600 0.010500 0.109600 0.987921 -0.007338 -0.154783 0.002131 0.999430 -0.033706 0.154942 0.032969 0.987373 0.994257
   722 0.018600 0.010500 0.109600 0.002228 0.999437 -0.033490 -0.987864 0.007412 0.155142 0.155303 0.032738 0.987324 -0.003229
   723 0.018600 0.010500 0.109600 0.987864 -0.007412 -0.155142 0.002228 0.999437 -0.033490 0.155303 0.032738 0.987324 -0.001739
   731 0.018600 -0.023300 0.105900 -0.036415 -0.970329 -0.239028 0.987800 0.001275 -0.155725 0.151410 -0.241783 0.958445 0.993488
   732 0.018600 -0.023300 0.105900 0.987793 0.001108 -0.155766 0.036584 0.970330 0.239001 0.151409 -0.241783 0.958445 -0.005250
   733 0.018600 -0.023300 0.105900 -0.036584 -0.970330 -0.239001 0.987793 0.001108 -0.155766 0.151409 -0.241783 0.958445 -0.000078
   741 -0.018500 -0.023700 0.105800 0.039840 -0.969137 -0.243283 0.992625 0.010408 0.120777 -0.114518 -0.246301 0.962404 0.996274
   742 -0.018500 -0.023700 0.105800 0.992631 0.010254 0.120739 -0.039682 0.969139 0.243302 -0.114518 -0.246301 0.962404 -0.002592
   743 -0.018500 -0.023700 0.105800 0.039682 -0.969139 -0.243302 0.992631 0.010254 0.120739 -0.114518 -0.246301 0.962404 0.000691
   811 0.000100 0.144500 0.018700 -0.000404 0.259619 -0.965711 -0.999919 -0.012431 -0.002887 -0.012754 0.965631 0.259603 1.000943
   812 0.000100 0.144500 0.018700 -0.999919 -0.012430 -0.002887 0.000403 -0.259619 0.965711 -0.012754 0.965631 0.259603 -0.004584
   813 0.000100 0.144500 0.018700 -0.000403 0.259619 -0.965711 -0.999919 -0.012430 -0.002887 -0.012754 0.965631 0.259603 -0.000716
   821 0.000100 0.131600 0.050000 0.000620 0.502479 -0.864589 -0.999993 -0.002872 -0.002296 -0.003637 0.864585 0.502474 1.000624
   822 0.000100 0.131600 0.050000 0.000694 0.502480 -0.864589 -0.999993 -0.002834 -0.002361 -0.003637 0.864585 0.502474 -0.004706
   823 0.000100 0.131600 0.050000 -0.999993 -0.002834 -0.002361 -0.000694 -0.502480 0.864589 -0.003637 0.864585 0.502474 -0.002748
   911 0.033100 0.139700 0.017300 -0.004193 0.240730 -0.970583 -0.965107 0.253146 0.066973 0.261822 0.936997 0.231269 1.000774
   912 0.033100 0.139700 0.017300 -0.965107 0.253164 0.066900 0.004121 -0.240711 0.970588 0.261822 0.936997 0.231269 -0.005223
   913 0.033100 0.139700 0.017300 -0.004121 0.240711 -0.970588 -0.965107 0.253164 0.066900 0.261822 0.936997 0.231269 0.000175
   921 0.063800 0.125300 0.013500 -0.023910 0.215521 -0.976207 -0.788324 0.596430 0.151051 0.614792 0.773180 0.155639 0.999327
   922 0.063800 0.125300 0.013500 -0.788145 0.596658 0.151086 0.023816 -0.215621 0.976187 0.615027 0.772975 0.155730 -0.006923
   923 0.063800 0.125300 0.013500 -0.023816 0.215621 -0.976187 -0.788145 0.596658 0.151086 0.615027 0.772975 0.155730 -0.002547
   931 0.067100 0.108800 0.044400 0.178792 0.380592 -0.907295 -0.710321 0.688012 0.148606 0.680788 0.617901 0.393353 1.002147
   932 0.067100 0.108800 0.044400 0.178851 0.380534 -0.907307 -0.710306 0.688043 0.148530 0.680788 0.617901 0.393353 -0.005236
   933 0.067100 0.108800 0.044400 -0.710306 0.688043 0.148530 -0.178851 -0.380534 0.907307 0.680788 0.617901 0.393353 0.000011
   941 0.033800 0.127300 0.048600 0.057142 0.473949 -0.878696 -0.961278 0.263771 0.079807 0.269600 0.840111 0.470669 1.001205
   942 0.033800 0.127300 0.048600 0.057210 0.473930 -0.878702 -0.961274 0.263805 0.079745 0.269600 0.840111 0.470669 -0.004546
   943 0.033800 0.127300 0.048600 -0.961274 0.263805 0.079745 -0.057210 -0.473930 0.878702 0.269600 0.840111 0.470669 -0.000720
  1011 0.000100 0.109300 0.077100 0.000761 0.759330 -0.650705 -0.999721 -0.014833 -0.018392 -0.023618 0.650538 0.759106 1.001546
  1012 0.000100 0.109300 0.077100 -0.999721 -0.014727 -0.018482 -0.000900 -0.759332 0.650703 -0.023618 0.650538 0.759106 -0.006682
  1013 0.000100 0.109300 0.077100 0.000900 0.759332 -0.650703 -0.999721 -0.014727 -0.018482 -0.023618 0.650538 0.759106 -0.001852
  1021 0.035800 0.104800 0.075000 0.005714 0.765751 -0.643112 -0.962059 0.179665 0.205337 0.272782 0.617538 0.737724 1.002405
  1022 0.035800 0.104800 0.075000 -0.962059 0.179665 0.205337 -0.005714 -0.765751 0.643112 0.272782 0.617538 0.737724 -0.004718
  1023 0.035800 0.104800 0.075000 0.005714 0.765751 -0.643112 -0.962059 0.179665 0.205337 0.272782 0.617538 0.737724 -0.000188
  1031 0.036800 0.075200 0.092300 0.029225 0.896181 -0.442726 -0.951189 0.161051 0.263255 0.307225 0.413422 0.857144 1.000830
  1032 0.036800 0.075200 0.092300 0.029201 0.896037 -0.443018 -0.950980 0.161397 0.263795 0.307871 0.413598 0.856827 -0.004228
  1033 0.036800 0.075200 0.092300 -0.950980 0.161397 0.263795 -0.029201 -0.896037 0.443018 0.307871 0.413598 0.856827 -0.003769
  1041 0.018400 0.044200 0.106200 -0.014792 0.978187 -0.207199 -0.991593 0.012293 0.128809 0.128547 0.207362 0.969782 0.996309
  1042 0.018400 0.044200 0.106200 -0.991596 0.012497 0.128766 0.014585 -0.978184 0.207226 0.128547 0.207362 0.969782 -0.006162
  1043 0.018400 0.044200 0.106200 -0.014585 0.978184 -0.207226 -0.991596 0.012497 0.128766 0.128547 0.207362 0.969782 -0.000683
  1111 0.052500 0.040600 0.095300 0.875345 -0.017655 -0.483176 -0.056466 0.988758 -0.138455 0.480188 0.148479 0.864508 0.999203
  1112 0.052500 0.040600 0.095300 0.875260 -0.017761 -0.483326 -0.056746 0.988648 -0.139121 0.480309 0.149194 0.864317 -0.006234
  1113 0.052500 0.040600 0.095300 -0.056746 0.988648 -0.139121 -0.875260 0.017761 0.483326 0.480309 0.149194 0.864317 -0.001647
  1121 0.080900 0.041300 0.072100 0.640206 0.051480 -0.766477 -0.170191 0.982462 -0.076178 0.749113 0.179217 0.637739 1.002279
  1122 0.080900 0.041300 0.072100 -0.170024 0.982476 -0.076377 -0.640250 -0.051224 0.766457 0.749113 0.179217 0.637739 -0.005430
  1123 0.080900 0.041300 0.072100 0.640250 0.051224 -0.766457 -0.170024 0.982476 -0.076377 0.749113 0.179217 0.637739 -0.001762
  1131 0.082800 0.006100 0.072800 0.640905 0.000731 -0.767620 0.012613 0.999854 0.011521 0.767517 -0.017066 0.640802 1.001736
  1132 0.082800 0.006100 0.072800 0.012637 0.999854 0.011491 -0.640904 -0.000693 0.767621 0.767517 -0.017066 0.640802 -0.005844
  1133 0.082800 0.006100 0.072800 0.640904 0.000693 -0.767621 0.012637 0.999854 0.011491 0.767517 -0.017066 0.640802 -0.001643
  1141 0.053500 0.006200 0.097000 0.868511 -0.018015 -0.495343 0.029864 0.999426 0.016021 0.494770 -0.028707 0.868550 0.996078
  1142 0.053500 0.006200 0.097000 0.868507 -0.018145 -0.495345 0.029977 0.999423 0.015956 0.494770 -0.028707 0.868550 -0.005532
  1143 0.053500 0.006200 0.097000 0.029977 0.999423 0.015956 -0.868507 0.018145 0.495345 0.494770 -0.028707 0.868550 -0.000396
  1211 0.086200 0.098600 0.008900 0.045051 0.119247 -0.991842 -0.508502 0.857340 0.079968 0.859881 0.500751 0.099261 1.000258
  1212 0.086200 0.098600 0.008900 -0.508505 0.857330 0.080043 -0.045012 -0.119312 0.991836 0.859881 0.500751 0.099261 -0.004948
  1213 0.086200 0.098600 0.008900 0.045012 0.119312 -0.991836 -0.508505 0.857330 0.080043 0.859881 0.500751 0.099261 -0.002151
  1221 0.100300 0.066000 0.008200 0.063794 0.026494 -0.997611 -0.326412 0.945218 0.004291 0.943074 0.325359 0.068947 1.000417
  1222 0.100300 0.066000 0.008200 -0.326405 0.945221 0.004183 -0.063830 -0.026391 0.997612 0.943074 0.325359 0.068947 0.000564
  1223 0.100300 0.066000 0.008200 0.063830 0.026391 -0.997612 -0.326405 0.945221 0.004183 0.943074 0.325359 0.068947 0.000476
  1231 0.088700 0.075700 0.041200 0.344058 0.116007 -0.931755 -0.374505 0.926942 -0.022911 0.861025 0.356830 0.362366 1.001436
  1232 0.088700 0.075700 0.041200 0.344126 0.115837 -0.931750 -0.374442 0.926963 -0.023082 0.861025 0.356830 0.362366 -0.002117
  1233 0.088700 0.075700 0.041200 -0.374442 0.926963 -0.023082 -0.344126 -0.115837 0.931750 0.861025 0.356830 0.362366 -0.002908
  1241 0.069900 0.075800 0.070900 0.614027 0.239186 -0.752171 -0.429487 0.900796 -0.064087 0.662224 0.362398 0.655841 1.003728
  1242 0.069900 0.075800 0.070900 -0.429371 0.900841 -0.064229 -0.614108 -0.239015 0.752159 0.662224 0.362398 0.655841 -0.003570
  1243 0.069900 0.075800 0.070900 0.614108 0.239015 -0.752159 -0.429371 0.900841 -0.064229 0.662224 0.362398 0.655841 -0.000790
  1311 0.098900 0.040400 0.041300 0.339654 0.060145 -0.938626 -0.168906 0.985630 0.001972 0.925256 0.157869 0.344932 1.001869
  1312 0.098900 0.040400 0.041300 0.339671 0.060045 -0.938626 -0.168871 0.985636 0.001877 0.925256 0.157869 0.344932 -0.001393
  1313 0.098900 0.040400 0.041300 -0.168871 0.985636 0.001877 -0.339671 -0.060045 0.938626 0.925256 0.157869 0.344932 -0.000769
  1321 0.107400 0.032900 0.008100 0.058968 0.011072 -0.998198 -0.138944 0.990296 0.002778 0.988543 0.138530 0.059935 1.000529
  1322 0.107400 0.032900 0.008100 -0.138935 0.990298 0.002617 -0.058991 -0.010912 0.998199 0.988543 0.138530 0.059935 -0.000091
  1323 0.107400 0.032900 0.008100 0.058991 0.010912 -0.998199 -0.138935 0.990298 0.002617 0.988543 0.138530 0.059935 -0.000161
  1331 0.108300 -0.001100 0.006800 0.049027 -0.002149 -0.998795 0.059430 0.998232 0.000805 0.997028 -0.059398 0.049068 1.001132
  1332 0.108300 -0.001100 0.006800 0.059432 0.998232 0.000767 -0.049025 0.002188 0.998795 0.997028 -0.059398 0.049068 -0.003933
  1333 0.108300 -0.001100 0.006800 0.049025 -0.002188 -0.998795 0.059432 0.998232 0.000767 0.997028 -0.059398 0.049068 -0.001142
  1341 0.101000 0.004400 0.041000 0.349063 0.008210 -0.937063 0.036600 0.999080 0.022346 0.936384 -0.042097 0.348442 1.001936
  1342 0.101000 0.004400 0.041000 0.349253 0.007971 -0.936995 0.036574 0.999087 0.022091 0.936315 -0.041985 0.348643 -0.001351
  1343 0.101000 0.004400 0.041000 0.036574 0.999087 0.022091 -0.349253 -0.007971 0.936995 0.936315 -0.041985 0.348643 -0.000163
  1411 0.102000 0.063000 -0.026000 -0.000625 0.007384 -0.999973 -0.269896 0.962862 0.007300 0.962889 0.269893 0.001391 0.996944
  1412 0.102000 0.063000 -0.026000 -0.000635 0.007417 -0.999972 -0.269896 0.962861 0.007334 0.962889 0.269893 0.001391 0.000864
  1413 0.102000 0.063000 -0.026000 -0.269896 0.962861 0.007334 0.000635 -0.007417 0.999972 0.962889 0.269893 0.001391 -0.003354
  1421 0.106500 0.046900 -0.060000 0.023946 0.010405 -0.999659 -0.178083 0.983997 0.005967 0.983724 0.177879 0.025415 0.997170
  1422 0.106500 0.046900 -0.060000 -0.178084 0.983997 0.006032 -0.023934 -0.010469 0.999659 0.983724 0.177879 0.025415 -0.001987
  1423 0.106500 0.046900 -0.060000 0.023934 0.010469 -0.999659 -0.178084 0.983997 0.006032 0.983724 0.177879 0.025415 -0.000965
  1431 0.109800 0.013100 -0.062200 0.023539 0.004586 -0.999712 -0.002609 0.999987 0.004485 0.999720 0.002503 0.023551 0.996156
  1432 0.109800 0.013100 -0.062200 -0.002607 0.999987 0.004384 -0.023539 -0.004485 0.999713 0.999720 0.002503 0.023551 -0.003107
  1433 0.109800 0.013100 -0.062200 0.023539 0.004485 -0.999713 -0.002607 0.999987 0.004384 0.999720 0.002503 0.023551 -0.001677
  1441 0.108300 0.030100 -0.026200 -0.012248 0.003924 -0.999917 -0.107786 0.994160 0.005291 0.994099 0.107842 -0.011753 0.997978
  1442 0.108300 0.030100 -0.026200 -0.012241 0.003861 -0.999918 -0.107786 0.994160 0.005228 0.994099 0.107842 -0.011753 -0.002603
  1443 0.108300 0.030100 -0.026200 -0.107786 0.994160 0.005228 0.012241 -0.003861 0.999918 0.994099 0.107842 -0.011753 -0.001724
  1511 -0.108800 -0.003200 -0.028400 0.020183 0.000846 -0.999796 0.083727 -0.996489 0.000790 -0.996284 -0.083726 -0.020183 0.998600
  1512 -0.108800 -0.003200 -0.028400 0.020190 0.000766 -0.999796 0.083725 -0.996489 0.000870 -0.996284 -0.083726 -0.020183 -0.013140
  1513 -0.108800 -0.003200 -0.028400 0.083725 -0.996489 0.000870 -0.020190 -0.000766 0.999796 -0.996284 -0.083726 -0.020183 -0.003552
  1521 -0.101700 -0.036000 -0.028100 0.032070 0.004418 -0.999476 0.349331 -0.936973 0.007110 -0.936451 -0.349375 -0.031592 0.998119
  1522 -0.101700 -0.036000 -0.028100 0.032060 0.004247 -0.999477 0.349228 -0.937010 0.007263 -0.936489 -0.349277 -0.031524 -0.010857
  1523 -0.101700 -0.036000 -0.028100 0.349228 -0.937010 0.007263 -0.032060 -0.004247 0.999477 -0.936489 -0.349277 -0.031524 -0.003056
  1531 -0.095100 -0.052400 -0.062300 -0.021351 -0.002802 -0.999768 0.455345 -0.890286 -0.007201 -0.890059 -0.455393 0.020284 0.998747
  1532 -0.095100 -0.052400 -0.062300 0.455347 -0.890286 -0.007112 0.021310 0.002881 0.999769 -0.890059 -0.455393 0.020284 -0.008014
  1533 -0.095100 -0.052400 -0.062300 -0.021310 -0.002881 -0.999769 0.455347 -0.890286 -0.007112 -0.890059 -0.455393 0.020284 -0.005177
  1541 -0.106800 -0.020500 -0.062500 -0.022550 0.000039 -0.999746 0.189967 -0.981781 -0.004336 -0.981531 -0.190018 0.022132 0.999819
  1542 -0.106800 -0.020500 -0.062500 0.189968 -0.981781 -0.004289 0.022541 0.000007 0.999746 -0.981531 -0.190018 0.022132 -0.004986
  1543 -0.106800 -0.020500 -0.062500 -0.022541 -0.000007 -0.999746 0.189968 -0.981781 -0.004289 -0.981531 -0.190018 0.022132 -0.003083
  1611 -0.101700 -0.033900 0.005600 -0.068521 -0.031640 -0.997148 0.335661 -0.941958 0.006875 -0.939488 -0.334233 0.075164 1.000382
  1612 -0.101700 -0.033900 0.005600 0.335164 -0.942135 0.006919 0.068781 0.031737 0.997127 -0.939647 -0.333725 0.075439 -0.002298
  1613 -0.101700 -0.033900 0.005600 -0.068781 -0.031737 -0.997127 0.335164 -0.942135 0.006919 -0.939647 -0.333725 0.075439 -0.000662
  1621 -0.095200 -0.030800 0.039100 -0.317938 -0.055839 -0.946466 0.308226 -0.950132 -0.047396 -0.896621 -0.306794 0.319294 1.000521
  1622 -0.095200 -0.030800 0.039100 -0.317338 -0.055675 -0.946677 0.307689 -0.950317 -0.047163 -0.897018 -0.306249 0.318702 0.000840
  1623 -0.095200 -0.030800 0.039100 0.307689 -0.950317 -0.047163 0.317338 0.055675 0.946677 -0.897018 -0.306249 0.318702 0.000019
  1631 -0.078100 -0.062800 0.039400 -0.257172 -0.197982 -0.945868 0.597841 -0.801598 0.005207 -0.759237 -0.564139 0.324511 1.000794
  1632 -0.078100 -0.062800 0.039400 -0.257180 -0.197971 -0.945868 0.597837 -0.801601 0.005195 -0.759237 -0.564139 0.324511 -0.003582
  1633 -0.078100 -0.062800 0.039400 0.597837 -0.801601 0.005195 0.257180 0.197971 0.945868 -0.759237 -0.564139 0.324511 -0.002629
  1641 -0.086600 -0.064000 0.005500 -0.059635 -0.047541 -0.997088 0.571069 -0.820887 0.004931 -0.818731 -0.569111 0.076103 0.999641
  1642 -0.086600 -0.064000 0.005500 0.571075 -0.820883 0.005028 0.059579 0.047621 0.997087 -0.818731 -0.569111 0.076103 -0.007203
  1643 -0.086600 -0.064000 0.005500 -0.059579 -0.047621 -0.997087 0.571075 -0.820883 0.005028 -0.818731 -0.569111 0.076103 -0.001740
  1711 -0.075800 -0.079700 -0.062100 -0.003649 -0.018603 -0.999821 0.672836 -0.739706 0.011264 -0.739783 -0.672674 0.015215 0.999144
  1712 -0.075800 -0.079700 -0.062100 0.672836 -0.739705 0.011293 0.003629 0.018624 0.999820 -0.739783 -0.672674 0.015215 -0.009839
